,Names,Intelligence,Strength,Speed,Durability,Power,Combat,Tier,Abilities,Creators
222,Anti-Monitor,100,100,100,100,100,30,80,"['Absolute Condition', 'Absorption', 'Acausality', 'Accelerated Healing', 'Adaptation', 'Age Manipulation', 'Agility', 'Air Control', 'Animal Control', 'Animation', 'Antimatter Manipulation', 'Astral Projection', 'Berserk Mode', 'Black Hole Manipulation', 'Body Puppetry', 'Causality Manipulation', 'Chaos Manipulation', 'Cold Resistance', 'Conceptual Manipulation', 'Corruption', 'Corruption Resistance', 'Cosmic Awareness', 'Creation', 'Curse Manipulation', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Darkforce Manipulation', 'Death Manipulation', 'Death Touch', 'Decay Embodiment', 'Density Control', 'Dimension Storage', 'Dimensional Awareness', 'Dimensional Travel', 'Dream Manipulation', 'Duplication', 'Durability', 'Durability Negation', 'Electrical Transport', 'Electricity Absorption', 'Electricity Resistance', 'Element Control', 'Elemental Transmogrification', 'Emotional Power Up', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Senses', 'Enhanced Sight', 'Existence Erasure', 'Existence Erasure Resistance', 'Explosion Manipulation', 'Extrasensory Perception', 'Fear Inducement', 'Fear Manipulation', 'Fire Resistance', 'Flight', 'Force Fields', 'Fusion', 'Godly Physiology', 'Grim Reaping', 'Heat Generation', 'Heat Resistance', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Holy Resistance', 'Hyperkinesis', 'Hypnokinesis', 'Illumination', 'Illusions', 'Immortality', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Large Size', 'Law Manipulation', 'Longevity', 'Magic Resistance', 'Matter Absorption', 'Matter Manipulation', 'Memory Manipulation', 'Mind Control', 'Mind Control Resistance', 'Molecular Combustion', 'Molecular Dissipation', 'Molecular Immobilization', 'Molecular Manipulation', 'Natural Armor', 'Necromancy', 'Non-Corporeal', 'Non-Physical Interaction', 'Omnikinesis', 'Omnilingualism', 'Pain Manipulation', 'Pain Suppression', 'Peak Human Condition', 'Perception Manipulation', 'Phasing', 'Portal Creation', 'Possession Resistance', 'Power Absorption', 'Power Augmentation', 'Power Bestowal', 'Power Mimicry Immunity', 'Power Modification', 'Power Nullifier', 'Power Sense', 'Power Suit', 'Precognition', 'Preparation', 'Projection', 'Quantum Manipulation', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Rage Power', 'Reactive Power Level', 'Reality Warping', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Regeneration Negation', 'Resurrection', 'Sealing', 'Self-Sustenance', 'Sense Manipulation', 'Shadow Manipulation', 'Shockwaves Generation', 'Size Changing', 'Soul Manipulation', 'Soul Resistance', 'Sound Manipulation', 'Spaceflight', 'Spatial Awareness', 'Spatial Manipulation', 'Stamina', 'Statistics Amplification', 'Statistics Reduction', 'Subjective Reality', 'Summoning', 'Super Breath', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Technological Possession', 'Technopath/Cyberpath', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Terrakinesis', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Timeframe Control', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Transmutation', 'Umbrakinesis', 'Vibration Manipulation', 'Vitakinesis', 'Vortex Creation', 'Willpower Inducement', 'Willpower Manipulation', 'Wind Control', 'Accelerated Development', 'Anti-Gravity', 'Attack Reflection', 'Bloodlust', 'Bullet Time', 'Danger Sense', 'Dexterity', 'Endurance', 'Illusion Resistance', 'Insanity', 'Jump', 'Latent Abilities', 'Levitation', 'Natural Weapons', 'Nothingness Aspect Manifestation', 'Plot Manipulation Resistance', 'Power Absorption Immunity', 'Seismic Power', 'Spatial Communication', 'Unholy Resistance', 'Vision - Night', 'Metaphysics Manipulation', 'Stealth', 'Void Manipulation']",DC Comics
223,Anti-Monitor (Reversion),100,100,100,100,100,80,90,"['Absorption', 'Acausality', 'Accelerated Healing', 'Agility', 'Antimatter Manipulation', 'Body Puppetry', 'Clairvoyance', 'Cold Resistance', 'Corruption', 'Corruption Resistance', 'Cosmic Awareness', 'Creation', 'Curse Resistance', 'Darkforce Manipulation', 'Dimensional Travel', 'Durability', 'Electricity Resistance', 'Endurance', 'Energy Absorption', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Senses', 'Fire Resistance', 'Flight', 'Fusion', 'Heat Generation', 'Heat Resistance', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Life Manipulation', 'Marksmanship', 'Mind Control', 'Mind Control Resistance', 'Non-Physical Interaction', 'Omnilingualism', 'Petrification', 'Possession Resistance', 'Power Absorption', 'Projection', 'Radiation Immunity', 'Reflexes', 'Stamina', 'Stealth', 'Summoning', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy Resistance', 'Teleportation', 'Toxin and Disease Resistance', 'Transmutation', 'Underwater breathing', 'Vaporising Beams', 'Vision - Night', 'Vision - Telescopic', 'Weather Control', 'Ability Shift', 'Acrobatics', 'Adaptation', 'Animation', 'Astral Projection', 'Aura', 'Berserk Mode', 'Danger Sense', 'Death Manipulation', 'Dexterity', 'Dimensional Awareness', 'Element Control', 'Energy Beams', 'Illumination', 'Illusion Resistance', 'Immortality', 'Latent Abilities', 'Law Manipulation', 'Levitation', 'Magic Resistance', 'Master Martial Artist', 'Master Tactician', 'Molecular Manipulation', 'Portal Creation', 'Power Absorption Immunity', 'Power Sense', 'Psionic Powers', 'Psychometry', 'Regeneration', 'Self-Sustenance', 'Spatial Awareness', 'Telepathy', 'Transformation', 'Vision - Microscopic', 'Vitakinesis', 'Vortex Creation', 'Willpower Manipulation', 'Wishing', 'Clairvoyance Resistance', 'Durability Negation', 'Energy Constructs', 'Void Manipulation']",DC Comics
224,Anti-Monitor,100,95,100,0,70,80,10,"['Zombie Physiology', 'Angel Physiology', 'Demon Physiology', 'Godly Physiology']",DC Comics
225,Anti-Monitor,100,100,100,100,100,80,70,"['Absorption', 'Accelerated Healing', 'Agility', 'Antimatter Manipulation', 'Cold Resistance', 'Electricity Resistance', 'Energy Absorption', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Fire Resistance', 'Flight', 'Force Fields', 'Gravity Control', 'Heat Generation', 'Heat Resistance', 'Immortality', 'Intelligence', 'Invulnerability', 'Levitation', 'Master Tactician', 'Possession Resistance', 'Power Absorption', 'Power Bestowal', 'Projection', 'Radiation Immunity', 'Reality Warping Resistance', 'Regeneration', 'Soul Resistance', 'Stamina', 'Statistics Amplification', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy Resistance', 'Teleportation', 'Time Manipulation Resistance', 'Toxin and Disease Resistance', 'Weapons Master', 'Corruption Resistance', 'Creation', 'Curse Resistance', 'Dexterity', 'Dimensional Travel', 'Endurance', 'Existence Erasure', 'Existence Erasure Resistance', 'Illusion Resistance', 'Large Size', 'Magic Resistance', 'Master Martial Artist', 'Mind Control Resistance', 'Portal Creation', 'Possession', 'Power Nullifier', 'Precognition', 'Reality Warping', 'Self-Sustenance', 'Size Changing', 'Summoning', 'Telepathy']",DC Comics
226,Anti-Monitor (Anti-life Equation),100,100,100,100,100,100,80,"['Nigh-Omnipotence', 'Omnipresence', 'Omniscience']",DC Comics
227,Anti-Monitor (Sixth Dimension),100,100,100,100,100,80,90,['Nigh-Omnipotence'],DC Comics
228,Anti-Monitor,0,0,0,0,0,0,0,,DC Comics
229,Anti-Monitor (Death Metal),100,100,100,100,100,100,80,"['Nigh-Omnipotence', 'Nigh-Omnipresence', 'Nigh-Omniscience']",DC Comics
230,Antiope,0,0,0,0,0,0,0,,DC Comics
231,Antipathy,0,0,0,0,0,0,0,,DC Comics
232,Anton Allegro,0,0,0,0,0,0,0,,DC Comics
233,Anton Arcane,0,0,0,0,0,0,0,,DC Comics
234,Anton Arcane,0,0,0,0,0,0,0,,DC Comics
235,Anton Solokov,0,0,0,0,0,0,0,,DC Comics
236,Anubis,0,0,0,0,0,0,0,,DC Comics
237,Anubis,0,0,0,0,0,0,0,,DC Comics
238,Anya Savenlovich,0,0,0,0,0,0,0,,DC Comics
239,Apache Chief,0,0,0,0,0,0,0,,DC Comics
240,Apalala,0,0,0,0,0,0,0,,DC Comics
241,Apex Lex,90,100,100,90,100,80,60,"['Accelerated Development', 'Accelerated Healing', 'Agility', 'Cold Resistance', 'Cosmic Awareness', 'Durability', 'Electricity Resistance', 'Endurance', 'Energy Constructs', 'Energy Manipulation', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Flight', 'Hypnokinesis', 'Indomitable Will', 'Intangibility', 'Intelligence', 'Interstellar Travel', 'Jump', 'Marksmanship', 'Master Tactician', 'Mind Control', 'Mind Control Resistance', 'Phasing', 'Psionic Powers', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Sense Manipulation', 'Shapeshifting', 'Space Survivability', 'Stamina', 'Stealth', 'Subatomic Manipulation', 'Super Breath', 'Super Speed', 'Super Strength', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Toxin and Disease Resistance', 'Vision - Night', 'Acrobatics', 'Afterimage Creation', 'Corruption Resistance', 'Danger Sense', 'Dexterity', 'Dimensional Travel', 'Durability Negation', 'Energy Beams', 'Energy Blasts', 'Energy Resistance', 'Extrasensory Perception', 'Heat Generation', 'Heat Resistance', 'Illumination', 'Immortality', 'Information Analysis', 'Invisibility', 'Invulnerability', 'Latent Abilities', 'Master Martial Artist', 'Mind Blast', 'Non-Physical Interaction', 'Portal Creation', 'Psychometry', 'Self-Sustenance', 'Size Changing', 'Sonic Scream', 'Telekinesis', 'Vision - Heat', 'Vision - Microscopic', 'Vision - Telescopic', 'Weapons Master', 'Acid Resistants', 'Projection', 'Shockwaves Generation']",DC Comics
242,Apex Predator,100,100,100,100,100,100,90,"['Absorption', 'Acausality', 'Accelerated Healing', 'Adaptation', 'Afterimage Creation', 'Agility', 'Animal Control', 'Animation', 'Antimatter Manipulation', 'Astral Projection', 'Attack Negation', 'Attack Reflection', 'Berserk Mode', 'Body Puppetry', 'Bullet Time', 'Causality Manipulation', 'Causality Resistance', 'Chaos Manipulation', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Conceptual Manipulation', 'Corruption', 'Cosmic Awareness', 'Curse Manipulation', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Danger Sense', 'Darkforce Manipulation', 'Decay Embodiment', 'Deconstruction', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Duplication', 'Durability Negation', 'Electrical Transport', 'Electricity Absorption', 'Electricity Resistance', 'Element Control', 'Elemental Transmogrification', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Flight', 'Force Fields', 'Gravity Control', 'Illusions', 'Immortality', 'Intangibility', 'Interstellar Travel', 'Invisibility', 'Invulnerability', 'Large Size', 'Laser Manipulation', 'Levitation', 'Longevity', 'Matter Manipulation', 'Memory Manipulation', 'Mind Blast', 'Mind Control', 'Natural Armor', 'Nigh-Omnipresence', 'Nigh-Omniscience', 'Psionic Powers', 'Regeneration', 'Self-Sustenance', 'Shapeshifting', 'Size Changing', 'Sleep Manipulation', 'Sonic Scream', 'Soul Manipulation', 'Stamina', 'Super Breath', 'Super Strength', 'Telekinesis', 'Telepathy', 'Teleportation', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Vision - Heat', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vision - X-Ray', 'Wallcrawling']",DC Comics
243,Aphrodite,95,100,80,65,90,50,60,"['Accelerated Healing', 'Cold Resistance', 'Durability', 'Empathy', 'Energy Constructs', 'Enhanced Senses', 'Intelligence', 'Levitation', 'Love Inducement', 'Magic', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Vitakinesis', 'Agility', 'Dexterity', 'Dimensional Travel', 'Divinity', 'Endurance', 'Fire Resistance', 'Force Fields', 'Godly Physiology', 'Heat Resistance', 'Immortality', 'Invulnerability', 'Jump', 'Magic Resistance', 'Matter Manipulation', 'Mind Control Resistance', 'Molecular Manipulation', 'Radiation Immunity', 'Reality Warping', 'Reflexes', 'Regeneration', 'Self-Sustenance', 'Telekinesis', 'Telepathy Resistance', 'Toxin and Disease Resistance', 'Aura', 'Hypnokinesis', 'Mind Control', 'Shapeshifting', 'Telepathy', 'Transformation']",DC Comics
244,Aphrodite,0,0,0,0,0,0,0,,DC Comics
245,Apollo,75,55,100,60,85,70,50,"['Absorption', 'Accelerated Healing', 'Agility', 'Dexterity', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Fire Control', 'Flight', 'Heat Generation', 'Heat Resistance', 'Invulnerability', 'Levitation', 'Light Control', 'Radiation Immunity', 'Reflexes', 'Self-Sustenance', 'Spaceflight', 'Stamina', 'Toxin and Disease Resistance', 'Vision - Heat', 'Adaptation', 'Bullet Time', 'Clairvoyance Resistance', 'Cold Resistance', 'Endurance', 'Fire Resistance', 'Jump', 'Master Martial Artist', 'Master Tactician', 'Regeneration', 'Weapons Master', 'Immortality']",DC Comics
246,Apollo,0,0,0,0,0,0,0,,DC Comics
247,Apollo,0,0,0,0,0,0,0,,DC Comics
248,Apollo,0,0,0,0,0,0,0,,DC Comics
249,Appa Ali Apsa,0,0,0,0,0,0,0,,DC Comics
250,Appa Ali Apsa,0,0,0,0,0,0,0,,DC Comics
251,Apparition,0,0,0,0,0,0,0,,DC Comics
252,Apros,0,0,0,0,0,0,0,,DC Comics
253,Aqua-Girl,0,0,0,0,0,0,0,,DC Comics
254,Aqua-Man,0,0,0,0,0,0,0,,DC Comics
255,Aquababy,0,0,0,0,0,0,0,,DC Comics
256,Aquaboy,85,25,5,15,40,15,20,"['Durability', 'Stamina', 'Super Speed', 'Super Strength', 'Enhanced Senses', 'Agility', 'Durability Negation', 'Force Speed', 'Jaw Strength', 'Photographic Reflexes', 'Reflexes', 'Speed Force', 'Strength Force']",DC Comics
257,Aquadog,0,0,0,0,0,0,0,,DC Comics
258,Aquagirl,0,0,0,0,0,0,0,,DC Comics
259,Aquagirl,0,0,0,0,0,0,0,,DC Comics
260,Aquagirl,0,0,0,0,0,0,0,,DC Comics
261,Aquagirl I,65,25,20,20,55,45,20,"['Amphibious Respiration', 'Durability', 'Sub-Mariner', 'Super Speed', 'Super Strength', 'Underwater breathing', 'Cold Resistance', 'Heat Resistance', 'Self-Sustenance', 'Telepathy']",DC Comics
262,Aquagirl II,0,0,0,0,0,0,0,,DC Comics
263,Aqualad,0,0,0,0,0,0,0,,DC Comics
264,Aqualad,65,25,10,20,60,55,20,"['Durability', 'Super Strength', 'Underwater breathing', 'Water Control', 'Amphibious Respiration', 'Cold Resistance', 'Electricity Resistance', 'Electrokinesis', 'Element Control', 'Magic', 'Sub-Mariner', 'Swordsmanship', 'Toxin and Disease Resistance', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Heat Resistance']",DC Comics
265,Aqualad,50,5,30,15,55,10,20,"['Durability', 'Super Speed', 'Super Strength', 'Underwater breathing', 'Water Control', 'Cold Resistance', 'Force Fields', 'Heat Resistance', 'Energy Beams', 'Energy Blasts', 'Energy Constructs']",DC Comics
266,Aqualad,50,5,30,10,60,10,30,"['Amphibious Respiration', 'Water Control', 'Angel Physiology', 'Demon Physiology', 'Godly Physiology', 'Underwater breathing', 'Zombie Physiology']",DC Comics
267,Aqualad,70,35,30,30,30,70,30,"['Acrobatics', 'Agility', 'Dexterity', 'Durability', 'Endurance', 'Heal', 'Peak Human Condition', 'Stamina', 'Sub-Mariner', 'Super Speed', 'Super Strength', 'Underwater breathing', 'Accelerated Development', 'Accelerated Healing', 'Animal Control', 'Cold Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Senses', 'Enhanced Sight', 'Fire Resistance', 'Heat Resistance', 'Invulnerability', 'Jump', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Reflexes', 'Telepathy', 'Vision - Night']",DC Comics
268,Aqualad,0,0,0,0,0,0,0,,DC Comics
269,Aqualad,0,0,0,0,0,0,0,,DC Comics
270,Aqualad II,60,30,25,30,65,50,30,"['Amphibious Respiration', 'Durability', 'Electrokinesis', 'Enhanced Hearing', 'Enhanced Senses', 'Enhanced Sight', 'Stamina', 'Sub-Mariner', 'Super Speed', 'Super Strength', 'Underwater breathing', 'Water Control', 'Adaptation', 'Agility', 'Animal Attributes', 'Cold Resistance', 'Cryokinesis', 'Electricity Resistance', 'Endurance', 'Force Fields', 'Heat Resistance', 'Longevity', 'Reflexes', 'Swordsmanship', 'Vision - Infrared', 'Vision - Night', 'Weapon-based Powers', 'Weapons Master', 'Magic', 'Vehicular Mastery']",DC Comics
271,Aquaman,75,95,50,85,90,85,50,"['Accelerated Healing', 'Agility', 'Animal Control', 'Berserk Mode', 'Cold Resistance', 'Dexterity', 'Durability', 'Element Control', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Fire Resistance', 'Heat Resistance', 'Indomitable Will', 'Intelligence', 'Jump', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Mind Control', 'Mind Control Resistance', 'Radar Sense', 'Reflexes', 'Self-Sustenance', 'Sonar', 'Stamina', 'Stealth', 'Sub-Mariner', 'Super Breath', 'Super Speed', 'Super Strength', 'Telepathy', 'Toxin and Disease Resistance', 'Underwater breathing', 'Vision - Night', 'Water Control', 'Weapon-based Powers', 'Weapons Master', 'Adaptation', 'Cryokinesis', 'Danger Sense', 'Electricity Resistance', 'Electrokinesis', 'Empathy', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Extrasensory Perception', 'Fear Manipulation', 'Force Fields', 'Illusions', 'Invulnerability', 'Magic Resistance', 'Master Tactician', 'Memory Manipulation', 'Mind Blast', 'Power Nullifier', 'Precognition', 'Summoning', 'Telepathy Resistance', 'Terrakinesis', 'Vibration Manipulation', 'Vision - Telescopic', 'Weapon Creation', 'Weather Control', 'Acrobatics', 'Life Manipulation', 'Magic', 'Omnilingualism', 'Portal Creation', 'Radiation Immunity', 'Regeneration', 'Sonic Scream', 'Teleportation']",DC Comics
272,Aquaman,65,50,25,30,45,80,30,"['Animal Control', 'Durability', 'Stamina', 'Super Speed', 'Super Strength', 'Underwater breathing', 'Weapon-based Powers', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Animal Attributes', 'Animal Oriented Powers', 'Cold Resistance', 'Dexterity', 'Element Control', 'Endurance', 'Energy Manipulation', 'Enhanced Senses', 'Enhanced Sight', 'Fire Resistance', 'Heat Resistance', 'Jump', 'Master Martial Artist', 'Natural Armor', 'Reflexes', 'Telepathy', 'Water Control', 'Weapons Master', 'Invulnerability', 'Longevity']",DC Comics
273,Aquaman,55,100,100,35,40,70,30,"['Agility', 'Amphibious Respiration', 'Animal Control', 'Durability', 'Heal', 'Master Martial Artist', 'Sub-Mariner', 'Super Speed', 'Super Strength', 'Telepathy', 'Underwater breathing', 'Weapons Master', 'Electrokinesis', 'Element Control', 'Portal Creation', 'Summoning', 'Water Control']",DC Comics
274,Aquaman,0,0,0,0,0,0,0,,DC Comics
275,Aquaman,55,100,100,75,70,90,50,"['Absorption', 'Accelerated Healing', 'Air Control', 'Animal Control', 'Durability', 'Electricity Absorption', 'Element Control', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Senses', 'Enhanced Sight', 'Heat Resistance', 'Jump', 'Magic', 'Master Martial Artist', 'Reflexes', 'Stamina', 'Sub-Mariner', 'Super Speed', 'Super Strength', 'Swordsmanship', 'Transformation', 'Vehicular Mastery', 'Weapons Master', 'Wind Control', 'Attack Reflection', 'Awakened Power', 'Berserk Mode', 'Bullet Time', 'Chaos Energy', 'Chaos Magic', 'Cryokinesis', 'Damage Boost', 'Dark Magic', 'Electricity Resistance', 'Electrokinesis', 'Force Fields', 'Immortality', 'Information Analysis', 'Magic Absorption', 'Magic Resistance', 'Power Absorption', 'Rage Power', 'Social Influencing', 'Supreme Power', 'Telepathy Resistance', 'Teleportation', 'Underwater breathing', 'Water Control', 'Weather Control', 'Dimensional Travel', 'Possession Resistance']",DC Comics
276,Aquaman,0,0,0,0,0,0,0,,DC Comics
277,Aquaman,50,25,30,30,40,50,20,"['Animal Control', 'Durability', 'Self-Sustenance', 'Stamina', 'Sub-Mariner', 'Super Speed', 'Super Strength', 'Telepathy', 'Underwater breathing', 'Water Control', 'Element Control', 'Weapons Master']",DC Comics
278,Aquaman (Waterwraith),75,100,100,90,85,90,60,"['Animal Control', 'Cold Resistance', 'Cryokinesis', 'Deconstruction', 'Density Control', 'Dexterity', 'Endurance', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Extrasensory Perception', 'Fear Manipulation', 'Fire Resistance', 'Heat Resistance', 'Intangibility', 'Intelligence', 'Invulnerability', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Memory Manipulation', 'Mind Control', 'Mind Control Resistance', 'Perception Manipulation', 'Power Nullifier', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Self-Sustenance', 'Shapeshifting', 'Stamina', 'Stealth', 'Summoning', 'Teleportation', 'Toxin and Disease Resistance', 'Underwater breathing', 'Water Control', 'Weapons Master', 'Weather Control', 'Accelerated Healing', 'Bullet Time', 'Clairvoyance Resistance', 'Dimensional Travel', 'Electricity Resistance', 'Electrokinesis', 'Immortality', 'Jump', 'Magic', 'Pain Suppression', 'Portal Creation', 'Precognition', 'Psychometry', 'Resurrection', 'Telepathy', 'Telepathy Resistance']",DC Comics
279,Aquaman,55,100,7,30,50,80,40,"['Animal Control', 'Cyborgization', 'Durability', 'Stamina', 'Sub-Mariner', 'Super Speed', 'Super Strength', 'Telepathy', 'Underwater breathing', 'Weapons Master', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Cold Resistance', 'Dexterity', 'Electrokinesis', 'Element Control', 'Empathy', 'Endurance', 'Energy Manipulation', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Fire Resistance', 'Heat Resistance', 'Jump', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Mind Control', 'Reflexes', 'Stealth', 'Water Control', 'Weapon-based Powers', 'Invulnerability']",DC Comics
280,Aquaman (Waterbearer),0,0,0,0,0,0,0,,DC Comics
281,Aquaman,75,80,50,70,80,85,50,"['Agility', 'Animal Control', 'Berserk Mode', 'Bloodlust', 'Cold Resistance', 'Dexterity', 'Element Control', 'Endurance', 'Enhanced Hearing', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Fire Resistance', 'Heat Resistance', 'Intelligence', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Psychometry', 'Radar Sense', 'Reflexes', 'Self-Sustenance', 'Sonar', 'Stamina', 'Stealth', 'Sub-Mariner', 'Telepathy', 'Toxin and Disease Resistance', 'Underwater breathing', 'Water Control', 'Weapons Master', 'Weather Control', 'Accelerated Healing', 'Acid Resistants', 'Adaptation', 'Camouflage', 'Clairvoyance Resistance', 'Cryokinesis', 'Danger Sense', 'Deconstruction', 'Density Control', 'Electricity Resistance', 'Electrokinesis', 'Empathy', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Memory', 'Extrasensory Perception', 'Fear Inducement', 'Fear Manipulation', 'Force Fields', 'Heat Generation', 'Illusions', 'Indomitable Will', 'Invulnerability', 'Jump', 'Memory Manipulation', 'Mind Blast', 'Mind Control', 'Mind Control Resistance', 'Perception Manipulation', 'Power Nullifier', 'Precognition', 'Radiation Immunity', 'Regeneration', 'Shapeshifting', 'Summoning', 'Telepathy Resistance', 'Teleportation', 'Vibration Manipulation', 'Vision - Night', 'Vision - Telescopic', 'Weapon Creation']",DC Comics
