,Names,Intelligence,Strength,Speed,Durability,Power,Combat,Tier,Abilities,Creators
125,Agony (Carnage-Infested),50,25,25,50,60,70,20,"['Accelerated Healing', 'Acrobatics', 'Camouflage', 'Cloaking', 'Durability', 'Elasticity', 'Heal', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Symbiote Costume', 'Symbiotic Regeneration', 'Vision - Night', 'Wallcrawling', 'Web Creation', 'Acidic Spit', 'Agility', 'Biokinesis', 'Cold Resistance', 'Danger Sense', 'Endurance', 'Enhanced Senses', 'Hive-Mind', 'Insanity', 'Jump', 'Longevity', 'Natural Weapons', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Spatial Awareness', 'Toxin and Disease Resistance', 'Vitakinesis', 'Weapon Creation', 'Absorption', 'Animal Attributes', 'Animal Oriented Powers', 'Chemokinesis', 'Mind Control Resistance', 'Possession', 'Shapeshifting', 'Size Changing', 'Substance Secretion', 'Telepathy Resistance', 'Transformation']",Marvel Comics
126,Águila,0,0,0,0,0,0,0,,Marvel Comics
127,Aguja,60,1,9,35,60,40,20,"['Energy Blasts', 'Force Fields', 'Molecular Combustion']",Marvel Comics
128,Ah Puch,0,0,0,0,0,0,0,,Marvel Comics
129,Ahab,0,0,0,0,0,0,0,,Marvel Comics
130,Ahab,0,0,0,0,0,0,0,,Marvel Comics
131,Ahriman,0,0,0,0,0,0,0,,Marvel Comics
132,Ahura,0,0,0,0,0,0,0,,Marvel Comics
133,Ahura Mazda,100,95,100,100,100,80,70,"['Accelerated Healing', 'Age Manipulation', 'Agility', 'Air Control', 'Animal Control', 'Animation', 'Astral Projection', 'Astral Travel', 'Attack Negation', 'Attack Reflection', 'Audio Control', 'Aura', 'Avatar Creation', 'Awakened Power', 'Banish', 'Causality Resistance', 'Clairvoyance Resistance', 'Cold Resistance', 'Corruption', 'Corruption Resistance', 'Curse Manipulation', 'Curse Resistance', 'Durability', 'Electricity Resistance', 'Element Control', 'Emotional Power Up', 'Empathy', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Senses', 'Explosion Manipulation', 'Fate Manipulation', 'Fate Resistance', 'Fear Manipulation', 'Fire Control', 'Fire Resistance', 'Flight', 'Force Fields', 'Godly Physiology', 'Gravity Control', 'Heal', 'Heat Generation', 'Heat Resistance', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Holy Manipulation', 'Holy Resistance', 'Hyperkinesis', 'Hypnokinesis', 'Illusion Resistance', 'Illusions', 'Immortality', 'Immortality Negation', 'Indomitable Will', 'Intelligence', 'Invulnerability', 'Law Manipulation', 'Levitation', 'Life Manipulation', 'Light Control', 'Longevity', 'Luck', 'Magic', 'Magic Absorption', 'Magic Resistance', 'Mind Control', 'Mind Control Resistance', 'Molecular Manipulation', 'Portal Creation', 'Possession', 'Possession Resistance', 'Power Absorption', 'Power Absorption Immunity', 'Power Bestowal', 'Power Nullifier', 'Power Sense', 'Precognition', 'Preparation', 'Projection', 'Psionic Powers', 'Radiation Immunity', 'Reactive Evolution', 'Reactive Power Level', 'Reality Warping', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Regeneration Negation', 'Resurrection', 'Self-Sustenance', 'Shapeshifting', 'Soul Manipulation', 'Soul Resistance', 'Stamina', 'Summoning', 'Super Speed', 'Super Strength', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Timeframe Control', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Vortex Creation', 'Water Control', 'Weather Control', 'Will Of God', 'Wishing', 'Absorption', 'Black Hole Manipulation', 'Causality Manipulation', 'Clairvoyance', 'Cloning', 'Conceptual Manipulation', 'Cosmic Awareness', 'Creation', 'Damage Reduction', 'Damage Transferal', 'Dark Arts', 'Death Manipulation', 'Death Touch', 'Dimensional Awareness', 'Dimensional Travel', 'Divine Powers', 'Divinity', 'Duplication', 'Durability Negation', 'Intangibility', 'Interstellar Travel', 'Invisibility', 'Master Tactician', 'Melting', 'Necromancy', 'Non-Physical Interaction', 'Omni-Sense', 'Omnikinesis', 'Phasing', 'Pocket Dimensions', 'Pressure Points', 'Quantum Manipulation', 'Sense Manipulation', 'Separation', 'Size Changing', 'Space Survivability', 'Spaceflight', 'Spatial Awareness', 'Spatial Communication', 'Spatial Manipulation', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Transformation', 'Truth Manipulation', 'Unholy Resistance', 'Existence Erasure', 'Existence Erasure Resistance']",Marvel Comics
134,AIDA,0,0,0,0,0,0,0,,Marvel Comics
135,Air-Walker,50,100,100,100,90,80,60,"['Absorption', 'Agility', 'Durability', 'Electricity Absorption', 'Electricity Resistance', 'Electro-Magnetism Manipulation', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Fire Control', 'Fire Resistance', 'Flight', 'Force Fields', 'Heat Generation', 'Heat Resistance', 'Interstellar Travel', 'Levitation', 'Matter Manipulation', 'Metal Manipulation', 'Molecular Manipulation', 'Power Cosmic', 'Spaceflight', 'Stamina', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Element Control', 'Immortality', 'Life Manipulation', 'Master Martial Artist', 'Portal Creation', 'Possession Resistance', 'Radiation Immunity', 'Self-Sustenance', 'Soul Resistance', 'Dimensional Travel', 'Energy Absorption', 'Energy Resistance', 'Existence Erasure Resistance', 'Fate Manipulation', 'Gravity Control', 'Illusions', 'Power Absorption', 'Power Absorption Immunity', 'Power Augmentation', 'Psionic Powers', 'Radiation Absorption', 'Radiation Control', 'Soul Manipulation', 'Telepathy Resistance', 'Void Manipulation', 'Weather Control', 'Wind Control']",Marvel Comics
136,Air-Walker (Android),0,0,0,0,0,0,0,,Marvel Comics
137,Air-Walker,0,0,0,0,0,0,0,,Marvel Comics
138,Airborne,0,0,0,0,0,0,0,,Marvel Comics
139,Airdale,0,0,0,0,0,0,0,,Marvel Comics
140,Aja,0,0,0,0,0,0,0,,Marvel Comics
141,Aja-Adanna,85,25,25,20,35,80,10,"['Animal Attributes', 'Animal Control', 'Animal Oriented Powers', 'Enhanced Smell', 'Enhanced Touch', 'Intelligence', 'Master Martial Artist', 'Necromancy', 'Peak Human Condition', 'Transformation', 'Vision - Night', 'Weapons Master', 'Accelerated Healing', 'Cold Resistance', 'Cryokinesis', 'Electrokinesis', 'Empathy', 'Energy Absorption', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Flight', 'Heat Resistance', 'Illusion Resistance', 'Illusions', 'Master Tactician', 'Preparation', 'Purification', 'Resurrection', 'Size Changing', 'Sound Manipulation', 'Swordsmanship', 'Terrakinesis', 'Toxin and Disease Resistance', 'Vehicular Mastery', 'Vision - Telescopic', 'Energy Blasts', 'Regeneration']",Marvel Comics
142,Ajak,85,100,100,100,100,100,60,"['Accelerated Healing', 'Bullet Time', 'Cold Resistance', 'Dexterity', 'Durability', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Jump', 'Light Control', 'Master Martial Artist', 'Master Tactician', 'Mind Control Resistance', 'Molecular Combustion', 'Molecular Dissipation', 'Molecular Immobilization', 'Molecular Manipulation', 'Molecular Oscillation', 'Power Cosmic', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Spaceflight', 'Stamina', 'Super Speed', 'Super Strength', 'Swordsmanship', 'Teleportation', 'Toxin and Disease Resistance', 'Weapons Master', 'Agility', 'Cosmic Awareness', 'Electricity Resistance', 'Illusion Resistance', 'Immortality', 'Longevity', 'Soul Resistance', 'Telepathy Resistance', 'Time Manipulation Resistance']",Marvel Comics
143,Ajak,65,25,7,15,50,50,10,"['Accelerated Healing', 'Durability', 'Intelligence', 'Stamina', 'Super Strength', 'Vitakinesis', 'Cold Resistance', 'Endurance', 'Energy Manipulation', 'Immortality', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Self-Sustenance', 'Stealth', 'Agility', 'Dexterity', 'Energy Constructs']",Marvel Comics
144,Ajax,0,0,0,0,0,0,0,,Marvel Comics
145,Ajax,65,15,6,10,10,75,10,"['Agility', 'Dexterity', 'Endurance', 'Intelligence', 'Pain Suppression', 'Peak Human Condition', 'Reflexes', 'Stamina', 'Apathy', 'Enhanced Senses', 'Indomitable Will', 'Master Martial Artist', 'Weapon-based Powers', 'Weapons Master', 'Accelerated Development', 'Acrobatics', 'Fear Inducement', 'Information Analysis', 'Master Tactician']",Marvel Comics
146,Ajax The Lesser,0,0,0,0,0,0,0,,Marvel Comics
147,Aka,0,0,0,0,0,0,0,,Marvel Comics
148,Akhenaten,100,100,100,100,100,100,80,"['Nigh-Omnipotence', 'Nigh-Omnipresence']",Marvel Comics
149,Akhenaten,0,0,0,0,0,0,0,,Marvel Comics
150,Akpaxa,0,0,0,0,0,0,0,,Marvel Comics
151,Akron,0,0,0,0,0,0,0,,Marvel Comics
152,Al,0,0,0,0,0,0,0,,Marvel Comics
153,Albino,0,0,0,0,0,0,0,,Marvel Comics
154,Albion,0,0,0,0,0,0,0,,Marvel Comics
155,Albion,0,0,0,0,0,0,0,,Marvel Comics
156,Aldrich Killian,75,5,6,25,50,60,10,"['Accelerated Healing', 'Cold Resistance', 'Energy Beams', 'Energy Blasts', 'Fire Control', 'Fire Resistance', 'Hacking', 'Heat Generation', 'Heat Resistance', 'Reflexes', 'Regeneration']",Marvel Comics
157,Alec Eiffel,0,0,0,0,0,0,0,,Marvel Comics
158,Aleph,0,0,0,0,0,0,0,,Marvel Comics
159,Aleta,0,0,0,0,0,0,0,,Marvel Comics
160,Alex Ultron,0,0,0,0,0,0,0,,Marvel Comics
161,Alex Wilder,0,0,0,0,0,0,0,,Marvel Comics
162,Alice,0,0,0,0,0,0,0,,Marvel Comics
163,Alicia Grimm,0,0,0,0,0,0,0,,Marvel Comics
164,Alicia Masters,0,0,0,0,0,0,0,,Marvel Comics
165,Alioth,35,100,17,75,90,30,50,"['Absorption', 'Berserk Mode', 'Cold Resistance', 'Deconstruction', 'Fire Resistance', 'Heat Resistance', 'Toxin and Disease Resistance', 'Air Control', 'Hellfire Resistance', 'Hunters Instinct', 'Invulnerability', 'Wind Control', 'Animal Attributes', 'Animal Oriented Powers', 'Enhanced Hearing', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Weather Control']",Marvel Comics
166,Alioth,50,100,100,100,100,30,70,"['Absorption', 'Cold Resistance', 'Death Touch', 'Dimensional Travel', 'Energy Absorption', 'Energy Manipulation', 'Energy Resistance', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Immortality', 'Large Size', 'Levitation', 'Non-Corporeal', 'Size Changing', 'Spaceflight', 'Super Speed', 'Super Strength', 'Teleportation', 'Time Manipulation Resistance', 'Toxin and Disease Resistance', 'Clairvoyance Resistance', 'Corruption Resistance', 'Curse Resistance', 'Death Manipulation', 'Electricity Resistance', 'Existence Erasure Resistance', 'Hellfire Resistance', 'Illusion Resistance', 'Mind Control Resistance', 'Possession Resistance', 'Power Nullifier', 'Soul Resistance', 'Spatial Manipulation', 'Telepathy Resistance', 'Time Travel', 'Unholy Resistance', 'Magic Resistance']",Marvel Comics
167,Alistaire Smythe,0,0,0,0,0,0,0,,Marvel Comics
168,Aliyah Bishop,0,0,0,0,0,0,0,,Marvel Comics
169,Alkhema,0,0,0,0,0,0,0,,Marvel Comics
170,All-Black,80,100,100,100,100,70,70,"['Absorption', 'Accelerated Healing', 'Awakened Power', 'Biokinesis', 'Camouflage', 'Chemokinesis', 'Clairvoyance', 'Cold Resistance', 'Corruption', 'Cosmic Awareness', 'Darkforce Manipulation', 'Durability', 'Electricity Resistance', 'Element Control', 'Endurance', 'Energy Resistance', 'Enhanced Senses', 'Fire Resistance', 'Heat Resistance', 'Immortality', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Life Manipulation', 'Light Control', 'Matter Manipulation', 'Molecular Manipulation', 'Necromancy', 'Projection', 'Radiation Immunity', 'Reflexes', 'Self-Sustenance', 'Size Changing', 'Stamina', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy Resistance', 'Terrakinesis', 'Toxin and Disease Resistance', 'Umbrakinesis', 'Underwater breathing', 'Agility', 'Animation', 'Aura', 'Cloaking', 'Corruption Resistance', 'Creation', 'Danger Sense', 'Deconstruction', 'Dimension Storage', 'Energy Manipulation', 'Flight', 'Fusion', 'Gravity Control', 'Mind Control Resistance', 'Natural Weapons', 'Non-Corporeal', 'Possession Resistance', 'Power Absorption', 'Radiation Absorption', 'Regeneration', 'Shapeshifting', 'Soul Resistance', 'Spatial Awareness', 'Stealth', 'Symbiote Costume', 'Vitakinesis', 'Weapon Creation', 'Weather Control', 'Adaptation', 'Dimensional Travel', 'Reality Warping', 'Resurrection', 'Wishing']",Marvel Comics
171,All-Devourer,0,0,0,0,0,0,0,,Marvel Comics
172,All-Father Bor,90,100,100,100,100,95,80,"['Absorption', 'Accelerated Healing', 'Acid Resistants', 'Agility', 'Air Control', 'Awakened Power', 'Banish', 'Berserk Mode', 'Cold Resistance', 'Corruption', 'Corruption Resistance', 'Curse Manipulation', 'Curse Resistance', 'Danger Sense', 'Dimensional Awareness', 'Dimensional Travel', 'Durability', 'Electricity Absorption', 'Electricity Resistance', 'Electrokinesis', 'Element Control', 'Elemental Transmogrification', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Touch', 'Fire Control', 'Fire Resistance', 'Force Fields', 'Godly Physiology', 'Heal', 'Heat Generation', 'Heat Resistance', 'Hellfire Resistance', 'Hyperkinesis', 'Hypnokinesis', 'Illusion Resistance', 'Illusions', 'Immortality', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Latent Abilities', 'Levitation', 'Light Control', 'Longevity', 'Madness Manipulation', 'Magic', 'Magic Absorption', 'Magic Resistance', 'Master Martial Artist', 'Master Tactician', 'Matter Absorption', 'Matter Manipulation', 'Mind Control', 'Mind Control Resistance', 'Molecular Manipulation', 'Odin Force', 'Omnilingualism', 'Portal Creation', 'Possession', 'Possession Resistance', 'Power Sense', 'Projection', 'Psionic Powers', 'Radiation Immunity', 'Rage Power', 'Reality Warping', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Self-Sustenance', 'Shockwaves Generation', 'Size Changing', 'Soul Manipulation', 'Soul Resistance', 'Space Survivability', 'Spaceflight', 'Spatial Awareness', 'Spatial Communication', 'Spatial Manipulation', 'Stamina', 'Super Speed', 'Super Strength', 'Swordsmanship', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Time Manipulation Resistance', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Vision - Heat', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vortex Creation', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Ability Shift', 'Absolute Condition', 'Accelerated Development', 'Adaptation', 'Afterimage Creation', 'Age Manipulation', 'Animal Control', 'Animation', 'Anti-Gravity', 'Aura', 'Biokinesis', 'Black Hole Manipulation', 'Body Puppetry', 'Causality Resistance', 'Clairvoyance', 'Clairvoyance Resistance', 'Cloaking', 'Cloning', 'Conceptual Manipulation', 'Cosmic Awareness', 'Creation', 'Damage Reduction', 'Damage Transferal', 'Dexterity', 'Dimension Storage', 'Divine Powers', 'Duplication', 'Durability Negation', 'Electro-Magnetism Manipulation', 'Empathy', 'Existence Erasure Resistance', 'Fate Resistance', 'Fear Manipulation', 'Flight', 'Holy Resistance', 'Immortality Negation', 'Intangibility', 'Invisibility', 'Large Size', 'Life Manipulation', 'Marksmanship', 'Melting', 'Metal Manipulation', 'Non-Physical Interaction', 'Pain Manipulation', 'Paralysis', 'Phasing', 'Physics Manipulation', 'Power Absorption', 'Power Absorption Immunity', 'Power Bestowal', 'Power Nullifier', 'Preparation', 'Pressure Points', 'Quantum Manipulation', 'Reactive Evolution', 'Reactive Power Level', 'Regeneration Negation', 'Resurrection', 'Sealing', 'Separation', 'Shadow Manipulation', 'Shapeshifting', 'Sleep Manipulation', 'Stealth', 'Summoning', 'Super Breath', 'Telekinesis', 'Terrakinesis', 'Time Manipulation', 'Time Travel', 'Timeframe Control', 'Transformation', 'Unholy Resistance', 'Vitakinesis', 'Void Manipulation', 'Weapon Creation', 'Weapon Summoning', 'Causality Manipulation', 'Death Manipulation', 'Power Cosmic']",Marvel Comics
173,All-Father Doom,0,0,0,0,0,0,0,,Marvel Comics
174,All-Father Thor,95,100,100,100,100,90,80,"['Absorption', 'Accelerated Healing', 'Agility', 'Antimatter Manipulation', 'Astral Projection', 'Awakened Power', 'Banish', 'Bullet Time', 'Clairvoyance', 'Cold Resistance', 'Danger Sense', 'Dexterity', 'Dimensional Travel', 'Durability', 'Electrical Transport', 'Electricity Absorption', 'Electricity Resistance', 'Electro-Magnetism Manipulation', 'Electrokinesis', 'Element Control', 'Elemental Transmogrification', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Embodiment', 'Energy Resistance', 'Enhanced Senses', 'Existence Erasure', 'Existence Erasure Resistance', 'Fire Resistance', 'Flight', 'Food Manipulation', 'Fusion', 'Godly Physiology', 'Heat Generation', 'Heat Resistance', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Illumination', 'Immortality', 'Indomitable Will', 'Instinctive Reaction', 'Intelligence', 'Interstellar Travel', 'Invisibility', 'Invulnerability', 'Jump', 'Latent Abilities', 'Levitation', 'Life Manipulation', 'Longevity', 'Magic', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Matter Absorption', 'Matter Manipulation', 'Mind Control Resistance', 'Molecular Manipulation', 'Odin Force', 'Portal Creation', 'Possession Resistance', 'Power Absorption', 'Power Bestowal', 'Power Nullifier', 'Power Sense', 'Precognition', 'Radiation Immunity', 'Reality Warping', 'Reflexes', 'Regeneration', 'Seismic Power', 'Self-Sustenance', 'Shockwaves Generation', 'Soul Resistance', 'Spaceflight', 'Stamina', 'Stealth', 'Subjective Reality', 'Summoning', 'Super Speed', 'Super Strength', 'Telepathy Resistance', 'Terrakinesis', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Toxin and Disease Resistance', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vortex Creation', 'Weapon Summoning', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Wind Control', 'Acrobatics', 'Animal Control', 'Attack Negation', 'Attack Reflection', 'Biokinesis', 'Corruption Resistance', 'Cosmic Awareness', 'Creation', 'Curse Manipulation', 'Curse Resistance', 'Deconstruction', 'Dimensional Awareness', 'Durability Negation', 'Energy Manipulation', 'Fire Control', 'Gravity Control', 'Illusion Resistance', 'Light Control', 'Master Tactician', 'Non-Physical Interaction', 'Omnilingualism', 'Petrification', 'Pocket Dimensions', 'Power Augmentation', 'Projection', 'Psionic Powers', 'Psychometry', 'Purification', 'Rage Power', 'Reality Warping Resistance', 'Regeneration Negation', 'Resurrection', 'Sealing', 'Sense Manipulation', 'Shapeshifting', 'Soul Manipulation', 'Spatial Awareness', 'Telekinesis', 'Telepathy', 'Teleportation', 'Timeframe Control', 'Toxin and Disease Control', 'Transformation', 'Underwater breathing', 'Vaporising Beams', 'Vitakinesis', 'Water Control', 'Acausality', 'Adaptation', 'Age Manipulation', 'Animation', 'Anti-Gravity', 'Aura', 'Berserk Mode', 'Black Hole Manipulation', 'Body Puppetry', 'Clairvoyance Resistance', 'Dream Manipulation', 'Empathy', 'Energy Constructs', 'Explosion Manipulation', 'Fate Resistance', 'Mind Control', 'Spatial Manipulation', 'Wishing']",Marvel Comics
175,All-father Thor (Fully Odin Force),95,100,100,100,100,100,80,"['Absorption', 'Accelerated Healing', 'Agility', 'Air Control', 'Anti-Gravity', 'Attack Negation', 'Attack Reflection', 'Awakened Power', 'Banish', 'Berserk Mode', 'Causality Resistance', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Corruption Resistance', 'Creation', 'Curse Resistance', 'Danger Sense', 'Dimensional Awareness', 'Dimensional Travel', 'Divine Powers', 'Divinity', 'Durability', 'Electrical Transport', 'Electricity Absorption', 'Electricity Resistance', 'Electro-Magnetism Manipulation', 'Electrokinesis', 'Element Control', 'Elemental Transmogrification', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Existence Erasure', 'Existence Erasure Resistance', 'Fate Resistance', 'Fire Control', 'Fire Resistance', 'Flight', 'Force Fields', 'Godly Physiology', 'Gravity Control', 'Heal', 'Heat Generation', 'Heat Resistance', 'Hellfire Resistance', 'Holy Manipulation', 'Holy Resistance', 'Illusion Resistance', 'Immortality', 'Immortality Negation', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Latent Abilities', 'Levitation', 'Life Manipulation', 'Light Control', 'Longevity', 'Madness Manipulation', 'Magic', 'Magic Absorption', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Matter Absorption', 'Matter Manipulation', 'Melting', 'Mind Blast', 'Mind Control', 'Mind Control Resistance', 'Molecular Combustion', 'Molecular Dissipation', 'Molecular Immobilization', 'Molecular Manipulation', 'Molecular Oscillation', 'Odin Force', 'Omnilingualism', 'Plant Control', 'Pocket Dimensions', 'Portal Creation', 'Possession', 'Possession Resistance', 'Power Absorption', 'Power Absorption Immunity', 'Power Bestowal', 'Power Mimicry Immunity', 'Power Nullifier', 'Power Sense', 'Power Suit', 'Projection', 'Psionic Powers', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Rage Power', 'Reality Warping', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Regeneration Negation', 'Resurrection', 'Self-Destruction', 'Self-Sustenance', 'Soul Manipulation', 'Soul Resistance', 'Space Manipulation', 'Space Survivability', 'Spaceflight', 'Spatial Awareness', 'Spatial Communication', 'Spatial Manipulation', 'Stamina', 'Stands', 'Subjective Reality', 'Summoning', 'Super Breath', 'Super Speed', 'Super Strength', 'Swordsmanship', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Timeframe Control', 'Toxin and Disease Resistance', 'Truth Manipulation', 'Underwater breathing', 'Unholy Resistance', 'Vision - Heat', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vortex Creation', 'Water Control', 'Weapon Summoning', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Will Of God', 'Wind Control', 'Wishing', 'Ability Shift', 'Absolute Condition', 'Acausality', 'Accelerated Development', 'Acid Resistants', 'Adaptation', 'Afterimage Creation', 'Age Manipulation', 'Amber', 'Animal Control', 'Animation', 'Antiforce Manipulation', 'Astral Trap', 'Astral Travel', 'Audio Control', 'Aura', 'Avatar Creation', 'Biokinesis', 'Black Hole Manipulation', 'Blessed', 'Bullet Time', 'Camouflage', 'Causality Manipulation', 'Changing Armor', 'Cloaking', 'Cloning', 'Cloth Manipulation', 'Conceptual Manipulation', 'Corruption', 'Cosmic Awareness', 'Curse Manipulation', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Dark Arts', 'Darkforce Manipulation', 'Death Manipulation', 'Death Touch', 'Density Control', 'Dexterity', 'Dimension Storage', 'Dream Manipulation', 'Duplication', 'Durability Negation', 'Empathy', 'Energy Constructs', 'Energy Embodiment', 'Fate Manipulation', 'Fear Inducement', 'Fear Manipulation', 'Food Manipulation', 'Homing Attack', 'Hope Inducement', 'Hyperkinesis', 'Hypnokinesis', 'Illusions', 'Information Analysis', 'Intangibility', 'Invisibility', 'Laser Manipulation', 'Lava Manipulation', 'Law Manipulation', 'Magnetism', 'Master Tactician', 'Memory Manipulation', 'Metal Manipulation', 'Metaphysics Manipulation', 'Mind Transfer', 'Morality Manipulation', 'Necromancy', 'Non-Physical Interaction', 'Omnikinesis', 'Pain Manipulation', 'Pain Suppression', 'Phasing', 'Physics Manipulation', 'Precognition', 'Preparation', 'Pressure Points', 'Probability Manipulation', 'Quantum Manipulation', 'Reactive Evolution', 'Reactive Power Level', 'Sense Manipulation', 'Separation', 'Shadow Manipulation', 'Shapeshifting', 'Size Changing', 'Terrakinesis', 'Toxin and Disease Control', 'Transformation', 'Vitakinesis', 'Void Manipulation', 'Weapon Creation', 'Willpower Manipulation']",Marvel Comics
